www_bbc_co_uk_food_recipes_pork_and_apple_burger_94249,-3.2717956791780676,-1.2929131996058536,-0.8069150918722385,0.5884620781394666
www_bbc_co_uk_food_recipes_chickenandchorizoste_88444,-0.704820818721285,-0.16222315701523593,0.1566654404547021,0.9428095074569268
www_bbc_co_uk_food_recipes_pork_wellington_with_14154,-2.4350258272544276,-0.970427190058434,-0.7477635440508914,0.4998399388760276
www_bbc_co_uk_food_recipes_smoked_salmon_00865,-0.8376766396572047,-0.5149828747641031,-0.0156875369115363,0.9496975561075267
www_bbc_co_uk_food_recipes_cheesesoufflebuckwhe_93524,-3.792560055801003,-1.534474429216794,-0.863226084840281,0.4163799661076655
www_bbc_co_uk_food_recipes_corned_beef_plate_pie_41244,-2.0953250612148473,-0.9453060091334581,-0.6583373314640455,0.6091081549206866
www_bbc_co_uk_food_recipes_croque_monsieur_kites_99020,-2.2898666995219763,-1.425339618586575,-1.0006003199800781,0.44105684208676155
www_bbc_co_uk_food_recipes_braised_steak_with_gravy_24508,-1.9944714706531914,-0.7672552185907682,-0.10705091853650724,0.6808349227144903
www_bbc_co_uk_food_recipes_pancettabakedeggswit_93866,-2.234278805113555,-1.0706173089548625,-0.8568799162836289,0.30441315570953265
www_bbc_co_uk_food_recipes_tamarind-marinated_90215,-1.269591638405475,-0.7369417455979559,-0.1611647726020772,0.6459989108807046
www_bbc_co_uk_food_recipes_courgette_and_mint_16928,-0.8510745723179953,-0.5733869206439939,-0.4678492455533592,0.6413199747214396
www_bbc_co_uk_food_recipes_whole_roasted_masala_77631,-0.8950043804786625,-0.21417364511320058,0.1235465678282007,0.9019867452798022
www_bbc_co_uk_food_recipes_creamychickenkormawi_90196,-2.4507477473181836,-1.2150294527845835,-0.6691568437573654,0.6367354178049757
www_bbc_co_uk_food_recipes_mediterraneanstylela_83720,-0.49654475216022653,0.12736784571309262,0.21710046292993795,1.31279686751337
www_bbc_co_uk_food_recipes_chickenandbambooshoo_90183,-1.9288979191604265,-1.1189598479944907,-0.587255316673429,0.8623548653363609
www_bbc_co_uk_food_recipes_pesto_and_sun-dried_13834,-2.280929988912476,-1.4221130306671077,-1.0673544851201644,0.653894453952204
www_bbc_co_uk_food_recipes_cheddarandhameggybre_72058,-1.3432056333859692,-0.5615510651715865,-0.2745612360782659,0.6016517004357995
www_bbc_co_uk_food_recipes_searedtunasteakswith_90287,-1.6910077496642644,0.003593535493331756,0.3289818532435951,0.9598160988933763
www_bbc_co_uk_food_recipes_toadinthehole_83871,-0.8950043804786625,-0.8305569840260338,-0.47871204778052356,0.4148699726782751
www_bbc_co_uk_food_recipes_butternut_and_sweet_49981,-4.24232171731361,-1.405662400606373,-0.8582598871357647,0.6109219117538328
www_bbc_co_uk_food_recipes_hot_and_spicy_thai_squid_01824,-1.4773332603762688,-1.0585746971223662,-0.6921997740211144,0.8570046484116942
www_bbc_co_uk_food_recipes_chicken_parmentier_25434,-2.1539515031298944,-1.0362800700598216,-0.6421234127741988,0.653894453952204
www_bbc_co_uk_food_recipes_stirfrylimeandcoconu_80402,-1.7342251658434484,-0.3557582312509804,-0.060885980316668746,1.0275287557369077
www_bbc_co_uk_food_recipes_jamaican_jerk_chicken_06470,-1.3361152513872432,-0.6005844440498952,-0.2232691173813937,0.7297207261698315
www_bbc_co_uk_food_recipes_pork_belly_with_lentils_06680,-2.9681567733502674,-1.3790677179887694,-0.8953217834428608,0.6427917802214657
www_bbc_co_uk_food_recipes_lemon_and_lime_chicken_27815,-1.2833030996438335,-0.916208539792017,-0.4893374825912978,0.6450555473849278
www_bbc_co_uk_food_recipes_roastbeetroot_72797,0.0025114519326609017,0.4568900004083256,0.5783612553589887,1.1106036124716074
www_bbc_co_uk_food_recipes_mozzarella_chicken_with_82882,-1.6269663721946848,-0.4730112137978797,0.009404878603649504,0.7117655344155541
www_bbc_co_uk_food_recipes_beef_rendang_62793,-2.321869441041979,-1.3125892769028942,-0.8334536471627977,0.8219901312942406
www_bbc_co_uk_food_recipes_redlentilsoup_71472,-1.8997375923218587,-0.6344974631359894,-0.32050836024830515,1.034448879280981
www_bbc_co_uk_food_recipes_gingerglazedcarrots_73411,-1.7303675364992779,-1.440338073300971,-1.1503086101026636,0.1272716845039618
www_bbc_co_uk_food_recipes_corn_on_the_cob_with_88227,-2.5274231850148245,-1.3132809867966986,-0.9149095049897774,0.6652542461363202
www_bbc_co_uk_food_recipes_somerset_chicken_36937,-1.2044711310544893,-0.6393546193228808,-0.34908414943054134,0.6413199747214396
www_bbc_co_uk_food_recipes_greenchutney_86561,-1.4958471450265607,-0.5918228281999921,-0.04998349090848936,0.4724562947652542
www_bbc_co_uk_food_recipes_mashedpotatoes_90230,-0.011988623354140176,0.07234696492551758,0.15668255320517532,0.47046754661735407
www_bbc_co_uk_food_recipes_tuscan_fries_61356,0.3484140057306325,0.36358550963369934,0.3787570135367661,0.6627830046883529
www_bbc_co_uk_food_recipes_sticky_chicken_and_13331,-1.2138559024600903,-0.6434689206999233,-0.22873768651129023,0.6400900780780678
www_bbc_co_uk_food_recipes_chilliconcarne_67875,-2.403236727860297,-1.2459521026590303,-0.7623514738514975,1.094435184397085
www_bbc_co_uk_food_recipes_shredded_duck_with_plums_60349,-2.742236173497019,-1.848592133026904,-1.2440323959627886,0.3486838120170617
www_bbc_co_uk_food_recipes_spiced_soy_roast_chicken_28095,-4.739389764447727,-1.4474144740421149,-0.8826188704693632,0.5833182309267102
www_bbc_co_uk_food_recipes_warm_chicken_salad_03629,-0.23104974623289098,-0.013654196943493634,0.04710880758957338,0.7109748752433899
www_bbc_co_uk_food_recipes_roastsquashandsweetp_90620,-3.1119538039462395,-1.6448604539549871,-1.2313835493315937,0.4235972719244184
www_bbc_co_uk_food_recipes_flamenco_eggs_29298,-1.8591295450759573,-0.912081434573629,-0.35609816856295806,0.8129997533850948
www_bbc_co_uk_food_recipes_tarragon_crusted_sea_93411,-2.280929988912476,-1.7449794075882352,-1.298600836197241,0.5981282779151487
www_bbc_co_uk_food_recipes_cheese_and_chorizo_rolls_96145,-2.280929988912476,-1.6491991383048321,-0.9940938186699539,0.4060730851724537
www_bbc_co_uk_food_recipes_salmon_wellington_86468,-3.2470870501342466,-1.9087519440018585,-0.7799180493495188,0.421158566395587
www_bbc_co_uk_food_recipes_dressedcrab_90206,-0.0156875369115363,0.28200753492730557,0.5797026067661475,1.118474170495978
www_bbc_co_uk_food_recipes_basictomatoandbasils_67840,-2.280929988912476,-1.3846723201699274,-1.2296064235640443,0.9573079653708241
www_bbc_co_uk_food_recipes_stir-fried_oyster_50603,-3.0236119311819247,-0.7580496790438169,-0.4208136784459907,0.6804313680954718
www_bbc_co_uk_food_recipes_quinoa_goji_tabbouleh_96233,-4.524630991763694,-2.536045010022098,-0.9025346680659347,0.6660905629404086
www_bbc_co_uk_food_recipes_potatoandpeasamosas_86618,-2.007161248745688,-1.1225310598900835,-0.7042963585750623,0.5278961676861758
www_bbc_co_uk_food_recipes_rich_beef_and_mushroom_77312,-3.2939623523862473,-1.9430283629672502,-0.6593877344274797,0.9001974593589182
www_bbc_co_uk_food_recipes_blackdal_89042,-2.9681567733502674,-1.3145655908851923,-1.180557687246574,0.7698690788548692
www_bbc_co_uk_food_recipes_porkvindaloo_89999,-3.1450747962461176,-1.27949481525487,-0.9938266252093013,0.6141464018851538
www_bbc_co_uk_food_recipes_slow_roast_shoulder_lamb_92930,-2.9803557623636694,-1.7982786139669469,-0.838242296133306,0.8850101455522649
www_bbc_co_uk_food_recipes_course_country_terrine_54023,-2.101773359506898,-1.5668728445195357,-0.5160032320383995,0.9283206580915404
www_bbc_co_uk_food_recipes_easy_spaghetti_bolognese_93639,0.017280194284607916,0.37604034237467254,0.5177844064323255,0.9070613641226877
www_bbc_co_uk_food_recipes_vegetariantoadintheh_88420,-2.152575662628066,-1.5080175588807276,-1.0790568640343539,0.3019531888011283
